,label,A_APPROVED,A_Accepted,A_Activated,A_CANCELLED,A_DECLINED,A_Finalized,A_Partly_submetted,A_Preaccepted,A_Registered,A_Submitted,O_Accepted,O_Cancelled,O_Created,O_Declined,O_Selected,O_Sent,O_Sent_back,W_Assess_fraude,W_Assessing_application,W_Calling_after_sent_offers,W_Calling_to_add_info_app,W_Change_contact_details,W_Filling_info_application,W_Fixing_incoming_lead
261,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
262,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
263,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,26,0,0,3,0
264,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,5,0,0,3,0
265,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,3,0
266,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,5,48,0,0,3,0
267,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,36,0,0,29,0
269,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
272,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,11,5,0,0,11,0
273,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
274,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,3,0
275,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,9,7,0,0,3,0
276,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,7,3
277,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,26,0,0,9,5
279,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,8,11,23,0,3,3
280,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,3,0,0,3,3
281,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,3,3
282,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,3,3
283,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,3,0
284,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
285,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,9,9,34,0,9,0
286,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,3
288,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,3,0
289,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
290,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
291,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,24,0,0,5,0
292,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,11,0,0,3,0
294,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
295,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
296,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,7,5,0,0,3,0
297,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,7,0,0,3,0
299,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8,0,0,5,0
300,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,34,0,0,3,0
302,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
303,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,7,12,3,0,9,0
304,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,7,9,0,0,3,0
305,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,8,5,11,0,3,0
306,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,10,14,5,0,3,3
307,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
309,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
310,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,13,0,0,23,0
311,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
315,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,5,0
316,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,3
317,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,11,0
319,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,16,0,0,7,0
323,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
324,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
325,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
326,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,6,5,0,0,3,0
327,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,3,29,0,0,3,0
328,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
330,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
331,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
332,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,9,0,0,15,3
333,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,26,0,0,3,0
334,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
335,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
336,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,23,0,0,3,0
337,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,5,0
338,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
339,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,10,6,9,0,3,0
340,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,3,8,3,0,5,0
341,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,3,8,3,0,15,0
342,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
343,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
344,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,9,0,0,5,0
345,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,5,0
347,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
348,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,6,7,14,0,9,3
349,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
352,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,5,0
354,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0
356,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,8,12,6,0,3,3
359,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,38,0,0,3,0
360,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
361,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,7,7,0,5,0
362,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,5,0
363,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
366,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,11,9,0,9,0
369,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,5,0
370,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,18,13,19,0,5,0
371,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
372,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3
373,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3
374,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,12,0,0,5,0
375,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0
377,0,0,1,0,0,1,1,1,1,0,1,0,2,3,1,3,3,2,0,6,9,54,0,3,0
378,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,5,0
379,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,7,0
380,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,18,0,0,3,0
381,2,0,1,0,1,0,1,1,1,0,1,0,3,3,0,3,3,0,0,0,22,0,0,7,0
382,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
384,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
385,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,12,3,11,0,13,0
386,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
388,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,7,11,0,0,3,0
389,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
390,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,7,0
391,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,9,0,0,3,0
392,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,14,0,0,7,3
393,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,13,0,0,3,3
394,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,5,7,0,5,3
395,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10,7,5,0,3,0
396,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,3,0
397,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3
398,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,6,8,9,0,5,0
399,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,17,3,0,7,0
400,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
401,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,11,5,49,0,5,0
402,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,7,3
403,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
404,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,0
405,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
406,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,24,0,0,7,0
407,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10,11,3,0,9,0
408,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,5,28,0,0,7,0
409,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,9,7,0,0,11,5
410,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,19,0,0,5,0
411,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
412,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,8,0,0,3,0
413,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
415,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
416,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
417,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
418,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
422,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,1,0,3,6,21,0,7,0
423,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,3,3
424,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
426,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,12,5,0,0,5,3
427,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
429,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,28,0,0,3,0
431,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
432,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,3,0,0,7,0
433,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,3
434,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,11,0,0,3,3
436,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
437,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,7,26,0,0,5,0
438,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
439,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
440,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
443,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,9,12,24,0,9,0
444,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,10,15,5,0,3,0
445,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
447,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,42,0,0,3,3
449,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,3
450,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10,7,3,0,3,0
451,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
452,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,10,0,0,3,0
453,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
454,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
455,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,3,0
456,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
457,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
458,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
460,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
462,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0
463,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,5,0
465,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,5,21,0,3,0
467,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
468,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,7,0
469,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
470,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
471,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,3,0,0,5,0
472,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
474,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0
475,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3
476,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,12,0,0,11,5
477,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,7,5,0,5,0
478,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,9,0,0,5,0
479,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
480,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
481,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,5,21,0,3,0
482,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,17,0,0,19,0
483,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
484,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
485,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,3,7,0,5,0
486,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
487,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
489,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
490,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,39,0,0,11,0
491,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,25,0
492,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,17,0,0,3,0
493,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
495,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,3,11,0,3,3
496,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,5,0
497,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,3,17,13,0,5,0
498,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
499,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3
500,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,7,7
501,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,3,3
502,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,40,0,0,3,3
505,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,3,0
506,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,9,26,14,0,5,3
507,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
508,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,15,0,0,7,3
509,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,15,13,0,3,0
511,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
513,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,3,0
514,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,13,0,0,5,0
515,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,16,3,31,0,3,0
517,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
518,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,9,14,0,0,3,3
521,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,8,20,16,0,3,3
523,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,17,0,0,7,3
524,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,5,11,0,5,5
525,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,22,0,0,5,0
